Manufacture,Type,Engine,Controllers,SPN,FMI,Code
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,157,17,Minimum Rail Pressure for Injection Not Achieved: Engine Injector Metering Rail 1 Pressure Data Valid But Below Normal Operating Range - Least Severe Level; the engine is not reaching fis_rp_injection_enable_1m during Start
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,157,18,Fuel Rail Pressure too High: Engine Injector Metering Rail 1 Pressure Data Valid But Below Normal Operating Range - Moderately Severe Level; Pressure Deviation too low
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,158,0,Terminal 15 (Ignition); over voltage
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,158,1,Terminal 15 (Ignition); under voltage
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,158,2,"Ignition Switch Not Plausible: Keyswitch Battery Potential Data Erratic, Intermittent Or Incorrect; Signal Inconsistent (Inconsistent MR<->FR)"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,158,14,Battery Voltage Switched (Terminal 15) - Starter Switch Inconsistent
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,164,2,"Rail Pressure Fuel Trim Lower Limit: Engine Injection Control Pressure Data Erratic, Intermittent Or Incorrect; I-Term Value too Low"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,164,3,"Rail Pressure Sensor Circuit Failed High: Engine Injection Control Pressure Voltage Above Normal, Or Shorted To High Source;Measuring range exceeded"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,164,4,"Rail Pressure Sensor Circuit Failed Low: Engine Injection Control Pressure Voltage Below Normal, Or Shorted To Low Source; Measuring range exceeded"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,164,5,Rail Pressure Sensor Circuit Failed Open: Engine Injection Control Pressure Current Below Normal Or Open Circuit; Rationality Stuck in Range-Sensor Supply Line broken
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,164,7,"High Pressure Pump, Leakage or TDC Position Wrong: Engine Injection Control Pressure Mechanical System Not Responding Or Out Of Adjustment; leak or tdc pump position wrong"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,164,11,sensor drift fault for rail pressure: FMM_AS_ET_TEST2 Condition Exists; sensor drift fault for rail pressure
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,164,15,Fuel Rail Pressure too Low - High Pressure Circuit: Engine Injection Control Pressure Data Valid But Above Normal Operating Range - Least Severe Level; rpg_p_rail_dev > rpg_p_rail_dev_srh_2m dependent on engine speed
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,164,20,"Rail Pressure Sensor, Signal Drift (High): Rationality Drifted - Offset Error resulting in `MDEG: Eurostage 4 SEVERE` inducement"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,164,21,"Rail Pressure Sensor, Signal Drift (Low): Rationality Drifted - Offset Error resulting in `MDEG: Eurostage 4 SEVERE` inducement"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,168,0,Battery Voltage High: Battery Potential / Power Input 1 Data Valid But Above Normal Operational Range - Most Severe Level; Battery Voltage High
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,168,1,Battery Voltage Low: Battery Potential / Power Input 1 Data Valid But Below Normal Operational Range - Most Severe Level; Battery Voltage Low
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,168,3,"Terminal 30, battery voltage; nominal range exceeded"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,168,4,"Terminal 30, battery voltage; remains below nominal range"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,168,7,Opt Idle Detected Charging System or Battery Failure
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,168,9,Main battery connection lost
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,168,14,ECU powerdown not completed (Main Battery Terminal Possibly Floating)
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,168,17,Lambda supplied battery voltage is low.: Engine Exhaust Gas Recirculation 1 Temperature Data Drifted High; Battery voltage is below the expected value for Lambda Sensor to work correctly.
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,168,18,Low Battery Voltage: Battery Potential / Power Input 1 Data Valid But Below Normal Operating Range - Moderately Severe Level; Low voltage MU inhibit below 10.5 volts.
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,171,2,"Ambient Air Temperature Not Plausible: Ambient Air Temperature Data Erratic, Intermittent Or Incorrect; MU_ISP_T_A_AIR_RAT"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,171,3,"Ambient Temperature Circuit Failed High: Ambient Air Temperature Voltage Above Normal, Or Shorted To High Source; DM1 from CPC contains SPN 171 FMI 3"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,171,4,"Ambient Temperature Circuit Failed Low: Ambient Air Temperature Voltage Below Normal, Or Shorted To Low Source; DM1 from CPC contains SPN 171 FMI 4"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,171,9,Ambient Air Temperature - Lost Message
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,171,13,Ambient Air Temperature over PTCAN is in state SNA: FMM_AS_ET_TEST2 Condition Exists; Ambient Air Temperature reported part of CPC_C08 is equal to Signal Not Available.
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,171,14,J1587 Ambient Air Temp Sensor Data Not Received This Ign Cycle
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,171,19,Ambient Air Temperature over PTCAN is in state ERR: FMM_AS_ET_TEST2 Condition Exists; Ambient Air Temperature reported part of CPC_C08 is equal to Error.
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,171,20,Ambient Temperature Sensor Signal Not Plausible: Ambient Air Temperature Data Drifted High; Rationality fault ambient air temperature sensor
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,171,31,Ambient Air Temperature Sensor General Temperature Plausibility Error: Ambient Air Temperature Condition Exists; Temperature Sensor Plausibility Error Ambient Air
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,174,0,Fuel Temperature Before High Pressure Pump too High: Engine Fuel Temperature 1 Data Valid But Above Normal Operational Range - Most Severe Level; Temperature too high
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,174,2,"Fuel Temperature Sensor, General Temperature Plausibility Error: Engine Fuel Temperature 1 Data Erratic, Intermittent Or Incorrect; general fuel diagnostic,"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,174,3,"Fuel Temperature Circuit Failed High: Engine Fuel Temperature 1 Voltage Above Normal, Or Shorted To High Source; Fuel Temperature Sensor A Circuit High Input"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,174,4,"Fuel Temperature Circuit Failed Low: Engine Fuel Temperature 1 Voltage Below Normal, Or Shorted To Low Source; Fuel Temperature Sensor A Circuit Low Input"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,174,10,Fuel Temperature - Signal Spike: Engine Fuel Temperature 1 Abnormal Rate Of Change; sensor gradient error of t_fuel
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,174,15,Fuel Temperature High Pre-Warning: Engine Fuel Temperature 1 Data Valid But Above Normal Operating Range - Least Severe Level; high fuel temperature prewarning
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,174,17,"Fuel Temperature Sensor, Minimum Temperature Plausibility Error: Engine Fuel Temperature 1 Data Valid But Below Normal Operating Range - Least Severe Level;"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,174,20,Fuel Temperature Sensor General Temperature Plausibility Error: Engine Fuel Temperature 1 Data Drifted High; Temperature Sensor Plausibility Error Fuel
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,174,31,Fuel Temperature Plausibility Error: Engine Fuel Temperature 1 Condition Exists; Determine fuel termperature rationalilty
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,175,0,"Oil Temperature High Warning: Engine Oil Temperature 1 Data Valid But Above Normal Operational Range - Most Severe Level; Engine oil temperature high, warning"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,175,3,"Engine Oil Temperature Circuit Failed High: Engine Oil Temperature 1 Voltage Above Normal, Or Shorted To High Source; Engine Oil Temperature Sensor Circuit High"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,175,4,"Engine Oil Temperature Circuit Failed Low: Engine Oil Temperature 1 Voltage Below Normal, Or Shorted To Low Source; Engine Oil Temperature Sensor Circuit Low"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,175,10,Engine Oil Temperature - Signal Spike: Engine Oil Temperature 1 Abnormal Rate Of Change; sensor gradient error of t_eng_oil
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,175,14,Engine Oil Temperature Plausibility Error: Engine Oil Temperature 1 Special Instructions; Engine Oil above Coolant temperature
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,175,15,"Oil Temperature High Pre-Warning: Engine Oil Temperature 1 Data Valid But Above Normal Operating Range - Least Severe Level; Engine oil temperature high, pre-warning"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,175,18,"Oil Temperature Sensor, Minimum Temperature Plausibility: Engine Oil Temperature 1 Data Valid But Below Normal Operating Range - Moderately Severe Level; Engine oil temperature rises to slow or not at all"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,175,20,Engine Oil Temperature Sensor Signal Not Plausible: Engine Oil Temperature 1 Data Drifted High; Rationality fault engine oil temperature sensor
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,175,31,Engine Oil Temperature Sensor General Temperature Plausibility Error: Engine Oil Temperature 1 Condition Exists; Temperature Sensor Plausibility Error Engine Oil
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,187,3,Idle Volume Sensor circuit shorted to Ubat
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,187,4,Idle Volume Sensor circuit shorted to GND
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,188,31,"Idle Speed Out of Range: Engine Speed At Idle, Point 1 (Engine Configuration) Condition Exists; The idle speed out of range"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,189,31,Rated Engine Speed Not Available Or Condition Exists
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,190,0,Engine Speed High: Engine Speed Data Valid But Above Normal Operational Range - Most Severe Level; Speed too high
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,190,9,Engine Speed Signal Not Available via CAN: engine speed over CAN signal not available resulting in `MDEG&HDEP: Eurostage 4 SEVERE` inducement
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,190,14,Engine Overspeed while Driving: Engine Speed Special Instructions;
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,190,15,Engine Overspeed Pre-Warning: Engine Speed Data Valid But Above Normal Operating Range - Least Severe Level; engine overspeed prewarning
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,190,16,Engine Overspeed while Stationary: Engine Speed Data Valid But Above Normal Operating Range - Moderately Severe Level; Unintended rev up of engine speed
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,191,9,J1939 ETC1 Message is missing or not available
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,191,13,J1939 Transmission Output Shaft Speed Signal is missing or not available = SNA (signal not available)
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,191,19,J1939 Transmission Output Shaft Speed Signal erractic = undefined value but not SNA
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,237,13,ACM ECU has detected an exchange of MCM or ACM ECU: Vehicle Identification Number Out Of Calibration; MU_DIAG_ECU_EXCHANGE
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,237,31,Vehicle Identification Number Not Available Or Condition Exists
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,247,0,MCM Engine Hours Data higher than expected
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,247,1,MCM Engine Hours Data lower than expected
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,247,9,MCM Engine Hours Data not received or stopped arriving
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,247,10,MCM Engine Hours Data increasing at an implausible rate
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,247,14,ACM Reported Ash Mileage is Lower then the CPC Stored Value
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,354,3,"Ambient Air Combi Sensor, Part Humidity - Circuit High"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,354,4,Relative Humidity-Voltage Below Normal
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,411,0,EGR Differential Pressure Failed (Low Box): Engine Exhaust Gas Recirculation 1 Differential Pressure Data Valid But Above Normal Operational Range - Most Severe Level; EGR Differential Pressure Failed High Speed
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,411,1,EGR Differential Pressure Failed (High Box): Engine Exhaust Gas Recirculation 1 Differential Pressure Data Valid But Below Normal Operational Range - Most Severe Level; EGR Differential Pressure Failed Low Speed
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,411,2,"EGR Delta Pressure Sensor Out of Calibration Low: Engine Exhaust Gas Recirculation 1 Differential Pressure Data Erratic, Intermittent Or Incorrect; zero offset compensation too low"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,411,3,"EGR Delta Pressure Sensor Circuit High: Engine Exhaust Gas Recirculation 1 Differential Pressure Voltage Above Normal, Or Shorted To High Source; EGR Differential Pressure Failed High"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,411,4,"EGR Delta Pressure Sensor Circuit Low: Engine Exhaust Gas Recirculation 1 Differential Pressure Voltage Below Normal, Or Shorted To Low Source; EGR Differential Pressure Failed Low"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,411,13,EGR Delta Pressure Sensor Out of Calibration High: Engine Exhaust Gas Recirculation 1 Differential Pressure Out Of Calibration; zero offset compensation too high
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,412,3,"EGR Temperature Sensor Circuit Failed High: Engine Exhaust Gas Recirculation 1 Temperature Voltage Above Normal, Or Shorted To High Source; EGR Temperature Circuit Failed High"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,412,4,"EGR Temperature Sensor Circuit Failed Low: Engine Exhaust Gas Recirculation 1 Temperature Voltage Below Normal, Or Shorted To Low Source; EGR Temperature Circuit Failed Low"
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,412,10,EGR Temperature Sensor - Signal Spike: Engine Exhaust Gas Recirculation 1 Temperature Abnormal Rate Of Change; sensor gradient error of t_egr_grad
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,412,15,EGR Valve Temperature too High: Engine Exhaust Gas Recirculation 1 Temperature Data Valid But Above Normal Operating Range - Least Severe Level; MU ist set if EGR valve temperature is to high
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,513,9,Actual Tourque Signal Not Available via CAN: actual engine torque over CAN signal not available resulting in `MDEG&HDEP: Eurostage 4 SEVERE` inducement
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520,1,MU_EBM_BRAKE_MALFUNCTION: Actual Retarder - Percent Torque Data Valid But Below Normal Operational Range - Most Severe Level; Engine brake prohibited due to sensor or actuator failure
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,520,18,reduced engine brake power: Actual Retarder - Percent Torque Data Valid But Below Normal Operating Range - Moderately Severe Level; Reduced brake power due to sensor or actuator failure
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,523,13,J1939 Transmission Current Gear Signal is Missing: Transmission Current Gear Out Of Calibration; CPC 2 Fault
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,523,19,J1939 Transmission Current Gear Signal is Erratic: Transmission Current Gear Received Network Data In Error; CPC 2 Fault
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,524,9,J1939 ETC2 message is missing or not available
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,525,7,Transmission gear selection switch reports internal error.
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,525,9,J1939 Powertrain Message (transfer case / PTO) is missing
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,525,19,Transmission gear selection switch reports unplausible engine brake stage requests.
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,527,9,J1939 CCVS is missing or not available
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,556,9,J1939 RC Message from Transmission Retarder is missing
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,558,1,Idle switch (analog pedal); wiring idle validation switch GAS1 and GAS2 twisted or open circuit at potentiometer ground PF
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,558,2,Idle Validation Switch Inputs Reversed.
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,558,3,Idle Validation Switch 1 Circuit shorted to Ubat. The two idle switches are not synchron (check AP)
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,558,4,Idle Validation Switch 1 Circuit shorted to GND. The two idle switches are not synchron (check AP)
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,558,5,Idle switch (analog pedal); both switches open circuit (GAS2 + GAS1 open)
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,558,6,Idle Validation Switch 2 Circuit shorted to Ubat. The two idle switches are not synchron (check AP)
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,558,12,Idle switch (analog pedal); both switches open circuit (GAS2 + GAS1 closed)
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,569,9,J1939 EAC1 Message is missing or not available
Bell,Dump/Track Truck,Cummins/Mercedes,ECU,571,4,Engine Brake Disable push-button shorted to Ground or pressed too long
